_id,ltable_business_id,rtable_id,ltable_name,ltable_address,ltable_address_num,ltable_postal_code,ltable_latitude,ltable_longitude,rtable_name,rtable_address,rtable_address_num,rtable_zipcode,rtable_latitude,rtable_longitude,gold_labels
41004,h98IJqWW0wVxwoLV03Azfw,17503036,mod pizza,"2960 Cahill Main, Ste 103",2960.0,53711.0,43.0169302,-89.4228617,pizza hut,"954 Janesville St Ste 3, Oregon, WI 53575",954.0,53575.0,42.918,-89.3726,0
76823,qaa9M_pUfOv0BPRcnulk4g,18415940,buraka restaurant,1210 Williamson Street,1210.0,53703.0,43.0836473,-89.3642491,buraka,"1210 Williamson Street, Madison, WI 53703",1210.0,53703.0,43.083529,-89.364185,1
52616,kEdCejKhN7n8DZJriHKBlA,17503463,sunrise family restaurant,1052 W Main St,1052.0,53589.0,42.917425,-89.232736,sunrise family restaurant,"1052 W Main St, Stoughton, WI 53589",1052.0,53589.0,42.917101,-89.232578,1
30192,gT-BU_GVKDsYAFSxkbZm_g,17502755,bon appetit cafe,805 Williamson St,805.0,53703.0,43.0782462,-89.3710925,willalby's cafe,"1351 Williamson St, Madison, WI 53703",1351.0,53703.0,43.085,-89.3615,0
30947,WvuBDIZTmQGfoTAgW-pNPw,17502772,hop's house eatery & pub,209 E Main St,209.0,53572.0,43.0083371,-89.7377101,marshall pub,"137 E Main St, Marshall, WI 53559",137.0,53559.0,43.1672,-89.063,0
61597,pOP4-a9Nf_UtwXfUqIiWng,17503807,main street kitchen,334 E Main St,334.0,53589.0,42.9170047,-89.2173638,holstein kitchen,"101 South Main Street, WI 53575",101.0,53575.0,42.8588908,-89.3679929,0
11213,wjGIbeYiciz3ynYIEWCRHQ,17502018,bruegger's bagels,6150 Mineral Point Rd,6150.0,53705.0,43.061218,-89.486019,bruegger's bagels,"6150 Mineral Pt Rd, Madison, WI 53705",6150.0,53705.0,43.0609,-89.4861,1
4828,9BeOKr8DGzDEmdoe-FzQbg,17501757,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,cj's bar,"538 S Main St, Fall River, WI 53932",538.0,53932.0,43.3823,-89.0554,0
22747,Ffd7S8tVzeY_MgsrZtW7kw,17502483,papa jimmy's pizzeria,224 W Cottage Grove Rd,224.0,53527.0,43.0864166,-89.2040296,papa murphy's pizza,"4664 Cottage Grove Rd, Madison, WI 53716",4664.0,53716.0,43.0843,-89.3017,0
21118,Xu6mEU7IbKlWic1ETgUOeA,17502438,nadia's restaurant & grapevine lounge,508 State St,508.0,53703.0,43.0751832,-89.3936346,nick's restaurant,"226 State St, Madison, WI 53703",226.0,53703.0,43.0749,-89.3886,0
45356,kEdCejKhN7n8DZJriHKBlA,17503219,sunrise family restaurant,1052 W Main St,1052.0,53589.0,42.917425,-89.232736,avanti italian restaurant,"119 S Main St, Verona, WI 53593",119.0,53593.0,42.9897105,-89.5333546,0
75472,8Rydf8hXleCwbCN9nvmZ4Q,18201214,chipotle mexican grill,658 State St,658.0,53703.0,43.0749023,-89.3967531,naf naf grill,"555 State Street, Madison",555.0,,43.0748190442,-89.394893262,0
15110,q9m74q6V7mNQyeCAa9UD8A,17502188,zoe's pizzeria,"806 S Division St, Ste A",806.0,53597.0,43.185123,-89.446485,falbo bros. pizzeria,"406 S Park St, Madison, WI 53715",406.0,53715.0,43.0733,-89.3969,0
34887,n5BPR_prEPB4B3lxUpoX4g,17502869,papa john's pizza,515 University Ave,515.0,53703.0,43.072826,-89.394966,pizza hut,"6771 University Ave Ste 101, Middleton, WI 53562",6771.0,53562.0,43.0969,-89.4985,0
38649,xIYTia1c4IUFxIQlBItasA,17502991,aztlan mexican grill,407 W Main St,407.0,53572.0,43.007059,-89.746169,main street pub & grill,"120 E Main St, Mount Horeb, WI 53572",120.0,53572.0,43.0087,-89.7393,0
51550,P3Nl2QTfUtoe8-alSSh-9w,17503420,silver mine subs,"2601 W Beltline Hwy, Ste 106",2601.0,53713.0,43.0345363,-89.4221744,silver mine subs,"2601 W Beltline Hwy #106, Madison, WI 53713",2601.0,53713.0,43.034786,-89.42118,1
71190,eJYvivWUp4Hdc9Tc8SaZPA,17797194,buraka restaurant,543 State St,543.0,53703.0,43.0748002,-89.3952993,608 restaurant and bar,"212 State St, Madison, WI 53703",212.0,53703.0,43.0747764,-89.3886148,0
62614,M25NgFDHrozQn4MhIsEpRw,17503832,bistro 101,"101 E Main St, Ste 150",101.0,53572.0,43.008397,-89.739315,dhaba indian bistro,"8333 Greenway Blvd, Ste 100, Middleton, WI 53562",8333.0,53562.0,43.0895299,-89.5256157,0
75539,_omjGkkkddnKVWG3Uua9Kw,18260471,five guys burgers and fries,8234 Greenway Blvd,8234.0,53562.0,43.0902166,-89.522219,five guys,"8234 Greenway Boulevard, Middletown, WI 53562",8234.0,53562.0,43.09,-89.52,1
28763,KAhavksKQwKbMzZHiNOyOQ,17502686,gino's restaurant,540 State St,540.0,53703.0,43.075131,-89.394445,takara japanese restaurant,"315 State St, Madison, WI 53703",315.0,53703.0,43.0747,-89.3904,0
63822,VYpXvGPkx2k0lZlGry3HQw,17503895,coach's club,1200 Main St,1200.0,53528.0,43.1142288,-89.6586593,harry's supper club,"109 W. Main St., Sun Prairie, WI 53590",109.0,53590.0,43.1831869,-89.2140792,0
3169,OKGfGPx3AJOw6ohrIXM-yg,17501683,tano's pizza,1910 Main St,1910.0,53528.0,43.1134229,-89.6499951,pizza hut,"633 S Main St, De Forest, WI 53532",633.0,53532.0,43.2414,-89.3435,0
8617,KAhavksKQwKbMzZHiNOyOQ,17501884,gino's restaurant,540 State St,540.0,53703.0,43.075131,-89.394445,lake oasis family restaurant,"N6947 State Rd 89, Lake Mills, WI 53551",6947.0,53551.0,43.0976,-88.908,0
57468,sWWMidrpQmXOhCTrs6xAZg,17503655,olive lounge,"Hilton Madison Lobby, 9 E Wilson St",9.0,53703.0,43.0726193,-89.3805114,olive,"9 E. Wilson.St, Madison, WI 53703",9.0,53703.0,43.07258,-89.380972,1
67662,0qh5uSAUDcVzC6hoPsAPvA,17504031,chick-fil-a,430 S Gammon Rd,430.0,53719.0,43.058073,-89.503443,chick-fil-a,"423 S Gammon Rd, Madison, WI 53719",423.0,53719.0,43.0592095,-89.5027004,1
66321,4DtGWbPfvfIL7czgBLPcXw,17503969,toppers pizza,7850 Mineral Point Rd,7850.0,53717.0,43.0609838524,-89.5187764987,topper's pizza,"7850 Mineral Point Road, Madison, WI 53717",7850.0,53717.0,43.060584,-89.519354,1
70797,qLYNdv7bgA7OOOKTxu0giA,17686623,good food,33 E Main St,33.0,53703.0,43.0740986906,-89.3828237057,good times log cabin,"307 Main St, Hollandale, WI 53544",307.0,53544.0,42.8769,-89.9346,0
55394,bt0ZUJWmAJhjYmfPCzgRmQ,17503570,sol azteca fusion grill,1821 S Park St,1821.0,53713.0,43.0470342,-89.3939631,qdoba mexican grill,"2 N. Park St., Madison, WI 53715",2.0,53715.0,43.067752,-89.401156,0
19728,-9CvNuJ35elp7YwIy4xHDw,17502390,jakarta cafe,700 Block State St Library Mall,700.0,53703.0,43.0730517,-89.4012302,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959,0
59019,Bx8cfQJpZvKNA4TWPFWDJQ,17503721,tuscany mediterranean grill,2969 Cahill Main,2969.0,53711.0,43.0165752,-89.4242797,the rigby pub & grill,"119 E Main St, Madison, WI 53703",119.0,53703.0,43.0750283,-89.3811811,0
28773,I0R4EIBhG1_-vKxOKiIbfQ,17502686,608 restaurant and bar,212 State St,212.0,53703.0,43.0747764,-89.3886148,takara japanese restaurant,"315 State St, Madison, WI 53703",315.0,53703.0,43.0747,-89.3904,0
20850,Ib2-QQytp9eqwaOgY_zeYw,17502436,new orleans take-out,1920 Fordem Ave,1920.0,53704.0,43.0984345318,-89.3644666672,new orleans take out restaurant,"1920 Fordem Ave, Madison, WI 53704",1920.0,53704.0,43.098,-89.3643,1
13189,V_2YX2rW_l5N3UwwifokCQ,17502120,olive garden italian restaurant,7017 Mineral Point Rd,7017.0,53717.0,43.0602878766,-89.5044983736,cranberry creek restaurant & catering,"1501 Lake Point Dr, Madison, WI 53713",1501.0,53713.0,43.0481,-89.3397,0
57030,cgoS2M0ghmdAQM1fvf-I9Q,17503639,steenbock's on orchard,330 N Orchard St,330.0,53715.0,43.0726376921,-89.407396093,steenbock's on orchard,"330 N. Orchard St., Madison, WI 53715",330.0,53715.0,43.072994,-89.40749,1
10745,MSrcYJoM9cNLS9-wfTZX3w,17501999,highland corner grill,"Best Western Plus InnTowner & Highland Club, 2424 University Ave",2424.0,53726.0,43.072493,-89.42778,blue moon bar & grill,"2535 University Ave, Madison, WI 53705",2535.0,53705.0,43.0722,-89.4296,0
54822,lMeWUHAkBUXwcuX1tGTdtw,17503544,eagle crest bar,3710 County Rd T,3710.0,53704.0,43.1070277512,-89.2873446108,aztalan inn bar & grill,"W6630 County Road B, Lake Mills, WI 53551",6630.0,53551.0,43.073004,-88.862005,0
54455,Y9Lsu_1dVNarV2wt1t5Cgw,17503536,growlers bar & grille,"Crowne Plaza Madison, 4402 E Washington Ave",4402.0,53704.0,43.1275033,-89.3094196,concourse hotel bar,"1 W. Dayton St., Madison, WI 53703",1.0,53703.0,43.07602,-89.386162,0
75600,E3zvCzX7gquT9srY4pUwLg,18275522,el rancho mexican grill,819 S Park St,819.0,53715.0,43.0588605,-89.4000633,el rancho mexican grill,"819 S Park Street, Madison, WI 53715",819.0,53715.0,43.058864,-89.400064,1
72632,IXXERocY1bqGwRllcy8J2w,17797222,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,new glarus bakery,"534 1st St, New Glarus, WI 53574",534.0,53574.0,42.81488,-89.633532,0
44377,z8MnefVbAKcIGN7BwDullA,17503199,domino's pizza,1585 W Main St,1585.0,53590.0,43.1778773,-89.2398226,pizza pit,"330 W Main St, Sun Prairie, WI 53590",330.0,53590.0,43.1834,-89.2179,0
67744,DhMshA4a0t5wlOq7u0RiMw,17504041,subway,7011 Watts Rd,7011.0,53719.0,43.0498188,-89.5042226,subway,"7202 Watts Rd, Madison, WI 53719",7202.0,53719.0,43.0506,-89.5081,1
65751,xIYTia1c4IUFxIQlBItasA,17503959,aztlan mexican grill,407 W Main St,407.0,53572.0,43.007059,-89.746169,aztlan mexican grill,"407 W Main St, Mount Horeb, WI 53572",407.0,53572.0,43.007059,-89.746169,1
19680,tTjXkqN-XVLIP3Vk9EozJg,17502390,palmyra mediterranean grill,419 State St,419.0,53703.0,43.0748105,-89.3925202,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959,0
36959,p2RqycIW2jzjbQnkEw5lkA,17502954,noodles & company,6520 Monona Dr At Pier 37,6520.0,53716.0,43.047024,-89.3238721,noodles & company,"6520 Monona Dr, Monona, WI 53716",6520.0,53716.0,43.047,-89.3244,1
36567,M0pXDKKvnM5sc7ceisBD4Q,17502939,edo garden monona,6309 Monona Dr,6309.0,53716.0,43.0496297,-89.3255852,edo garden,"6309 Monona Dr, Monona, WI 53716",6309.0,53716.0,43.0496,-89.3251,1
37983,HOCeog5qhTFVTJnHldF8kw,17502981,fink's cafe,204 W Main St,204.0,53572.0,43.008818,-89.740633,m & m cafe,"126 N Main St, Monticello, WI 53570",126.0,53570.0,42.745,-89.5942,0
28759,tSzIHI6ioblP1WEQAQNbhw,17502686,wasabi japanese restaurant & sushi bar,449 State St,449.0,53703.0,43.0745126,-89.3933663,takara japanese restaurant,"315 State St, Madison, WI 53703",315.0,53703.0,43.0747,-89.3904,0
46247,wPRMHVXKndQZj2Or2mCz8A,17503239,harmony bar & grill,2201 Atwood Ave,2201.0,53704.0,43.093003,-89.349182,monte's grill & pub,"608 W Verona Ave Ste A, Verona, WI 53593",608.0,53593.0,42.9885,-89.5461,0
13024,V5K2K2U0JaBL5UPaZYJkSQ,17502120,el burrito loco restaurant,745 N High Point Rd,745.0,53717.0,43.0760775,-89.5184744,cranberry creek restaurant & catering,"1501 Lake Point Dr, Madison, WI 53713",1501.0,53713.0,43.0481,-89.3397,0
41113,6nLuU3av6aQiLVXHNWLbew,17503037,sugar river pizza,"1019 River St, Ste 5",1019.0,53508.0,42.8753193,-89.5329802,pizza pit,"130 N Main St, Oregon, WI 53575",130.0,53575.0,42.9272,-89.3839,0
33509,4Pn83EWDr16n6kU1O6u42g,17502836,cousins subs,8430 Old Sauk Rd,8430.0,53562.0,43.0798741425,-89.563016,cousins subs,"8430 Old Sauk Rd, Middleton, WI 53562",8430.0,53562.0,43.0748,-89.5382,1
67825,h98IJqWW0wVxwoLV03Azfw,17504045,mod pizza,"2960 Cahill Main, Ste 103",2960.0,53711.0,43.0169302,-89.4228617,little caesars pizza,"1326 W Main, Sun Prairie, WI 53590",1326.0,53590.0,43.1793386,-89.2362063,0
2165,0jy1V32K1F_7bM8mu3nK5w,17501650,main street pub & grill,120 E Main St,120.0,53572.0,43.0086740632,-89.7376195907,kurt's on main,"1902 Main St, Cross Plains, WI 53528",1902.0,53528.0,43.1136,-89.6504,0
46257,ot_dtez-8ngRgH0h2G24Gg,17503239,monte's grill & pub,608A W Verona Ave,608.0,53593.0,42.9887143,-89.5466119,monte's grill & pub,"608 W Verona Ave Ste A, Verona, WI 53593",608.0,53593.0,42.9885,-89.5461,1
37897,RRH8jkTF8K2vPDgr0hNGkg,17502979,ski's saloon,100 W Main St,100.0,53590.0,43.183498,-89.213809,eagle pass saloon,"212 N Main St, Monticello, WI 53570",212.0,53570.0,42.7475,-89.5942,0
38514,84WYW7OfV-IXUJk95EL5_Q,17502991,samba brazilian grill,"240 W Gilman St, Fl 2",240.0,53703.0,43.07546,-89.393063,main street pub & grill,"120 E Main St, Mount Horeb, WI 53572",120.0,53572.0,43.0087,-89.7393,0
19407,TBh4lRgZayACZKK02suaSQ,17502372,martin o'grady irish pub & grill,7436 Mineral Point Rd,7436.0,53717.0,43.0612817,-89.511733,martin o'grady irish pub,"7436 Mineral Pt Rd, Madison, WI 53717",7436.0,53717.0,43.0607,-89.5112,1
21918,9urG14qwHtGRpQQUYY2y9A,17502461,original pancake house,5518 University Ave,5518.0,53705.0,43.0833692,-89.4759564,original pancake house,"5518 University Ave, Madison, WI 53705",5518.0,53705.0,43.0834,-89.4761,1
26808,EAk6sFd-fAEA8-4JgFhHhg,17502575,pizza oven,6016 Monona Dr,6016.0,53716.0,43.0537136,-89.3252316,rocky rococo pan style pizza,"4556 Monona Drive, Madison, WI 53716",4556.0,53716.0,43.071,-89.3259,0
65678,RCfpKRSP5o04gdzy7Vhnqw,17503959,jodi's bar and grill,1821 Main St,1821.0,53528.0,43.1140164634,-89.6505199,aztlan mexican grill,"407 W Main St, Mount Horeb, WI 53572",407.0,53572.0,43.007059,-89.746169,0
6547,Bx8cfQJpZvKNA4TWPFWDJQ,17501808,tuscany mediterranean grill,2969 Cahill Main,2969.0,53711.0,43.0165752,-89.4242797,tuscany mediterranean grill,"2969 Cahill Main, Fitchburg, WI 53711",2969.0,53711.0,43.0187,-89.423,1
620,1iS-pzwKiNF21UWHl9Rl5g,17501572,macchiatos coffee & wine bar,605 S Main St,605.0,53532.0,43.2416769,-89.3437155,j & m bar,"127 W Main St, Belleville, WI 53508",127.0,53508.0,42.8598,-89.5357,0
7818,7-OCdlOQQCHAqYDI_elK6Q,17501854,doughboys pizza,246 N Century Ave,246.0,53597.0,43.193692,-89.4612349,pizza villa,"109 Sherman Ave W, Fort Atkinson, WI 53538",109.0,53538.0,42.92956,-88.839345,0
52715,aUrOyWFKxKeVXiFzwbTXSA,17503468,the green owl,1970 Atwood Ave,1970.0,53704.0,43.0922989,-89.355528,the green owl cafe,"1970 Atwood Ave, Madison, WI 53704",1970.0,53704.0,43.092247,-89.35551,1
72953,15LjiMzeVbTpQgaFBWO32A,17797228,capriotti's sandwich shop,"902 Regent St, Ste B",902.0,53715.0,43.0678055207,-89.4014794248,saigon sandwich madison,"273 N Charter St, Madison, WI 53715",273.0,53715.0,43.0719819,-89.4057059,0
15955,wbia2cGn5pUSCZGLYTu0kw,17502239,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,greenbush bar,"914 Regent St, Madison, WI 53715",914.0,53715.0,43.0678,-89.4013,0
64754,MkzaB1merlsrz92EMGQQkw,17503936,sunset grill of deforest,637 W North St,637.0,53532.0,43.2521577,-89.3586181,habanero's mexican grill,"3001 North Sherman Avenue, Madison, WI 53704",3001.0,53704.0,43.1297852,-89.363479,0
60134,xIYTia1c4IUFxIQlBItasA,17503760,aztlan mexican grill,407 W Main St,407.0,53572.0,43.007059,-89.746169,keystone grill,"206 W. Main St, Cambridge, WI 53523",206.0,53523.0,43.003998,-89.018774,0
76174,wbia2cGn5pUSCZGLYTu0kw,18353576,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,cafe costa rica,"731 State Street, Madison, WI 53703",731.0,53703.0,43.074655,-89.39869,0
61305,uXZ4Of7CV77SmKIjya3y_A,17503795,varsity bar & grill,1205 W Main St,1205.0,53590.0,43.1797865,-89.233109,willie's restaurant and bar,"118 S Main St, Lodi, WI 53555",118.0,53555.0,43.3133562,-89.5263729,0
6073,_xcDTH9G4LDqADfpmok6SQ,17501793,pizza hut,2935 S Fish Hatchery Rd Ste 1,2935.0,53711.0,43.0144173,-89.4274219,pizza hut,"2935 S Fish Hatchery Rd, Fitchburg, WI 53711",2935.0,53711.0,43.0151,-89.4257,1
61314,IhZt04x4GehjOPhIfuecwA,17503796,harry's supper club,109 W Main St,109.0,53590.0,43.183212,-89.214073,mulligan's at lake mills golf club,"800 S Main St, Lake Mills, WI 53551",800.0,53551.0,43.0689211,-88.9136753,0
51803,3uwz62lHoUqKXDDbwErRfQ,17503436,copper top restaurant,5401 W Beltline Hwy,5401.0,53711.0,43.0454124232,-89.4739400204,black hawk family restaurant,"E11394 US Hwy 12, Sauk City, WI 53583",11394.0,53583.0,43.271075,-89.75453,0
38431,lTKfkTHuD0qRt6OaocI-pg,17502988,grumpy troll pub & brewery,105 S 2nd St,105.0,53572.0,43.008107,-89.738062,grumpy troll pub & brewery,"105 S 2nd St, Mt Horeb, WI 53572",105.0,53572.0,43.008057,-89.738343,1
76619,kWItkhjHRuzfC11CP1E0ZQ,18386686,lalo's mexican restaurant,5510 University Ave,5510.0,53705.0,43.0831080044,-89.4756475836,lalo's mexican restaurant,"5510 University Avenue, Madison, WI 53705",5510.0,53705.0,43.083086,-89.475491,1
29287,0k0G9h7uh8pqazW9DmfOBQ,17502714,pasta nuovo,"1900 Cayuga St, Ste 101",1900.0,53562.0,43.0959435,-89.5141841,tutto pasta trattoria,"305 State St, Madison, WI 53703",305.0,53703.0,43.0747,-89.3903,0
27325,KB25wVbL7Lk22tN72DR0ww,17502594,sarku japan,89 E Towne Mall,89.0,53704.0,43.1280801,-89.3043221,sarku japan,"89 E Towne Mall, Madison, WI 53704",89.0,53704.0,43.1225,-89.3042,1
19991,9BeOKr8DGzDEmdoe-FzQbg,17502401,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,mickies dairy bar,"1511 Monroe St, Madison, WI 53711",1511.0,53711.0,43.0676,-89.4128,0
70254,20mdLT6sAriyKs9oNouDDA,17504115,the taco bros,604 E University Ave,604.0,53715.0,43.0733915441,-89.3961464946,taco bros,"604 University Ave, Madison, WI 53715",604.0,53715.0,43.0734428,-89.3960157,1
65299,pOP4-a9Nf_UtwXfUqIiWng,17503951,main street kitchen,334 E Main St,334.0,53589.0,42.9170047,-89.2173638,the dining room at 209 main,"209 North Main Street, Monticello, WI 53570",209.0,53570.0,42.747341,-89.594695,0
52957,hVzRXGGhRJfTXIasO3bq1w,17503470,mia za's italian cafe,515 State St,515.0,53703.0,43.074593,-89.394235,mia za's italian cafe,"515 State St, Madison, WI 53703",515.0,53703.0,43.074626,-89.394016,1
21040,mOzxFBAHWwpuH7u5xP0oHw,17502438,takara japanese restaurant,315 State St,315.0,53703.0,43.074663,-89.3907855,nick's restaurant,"226 State St, Madison, WI 53703",226.0,53703.0,43.0749,-89.3886,0
54032,1AbuJiCPu-mOJUPjQIpuLw,17503526,bar bistro 608 / rooftop bar,"Hilldale Mall, 430 N Midvale Blvd",430.0,53705.0,43.071195,-89.452743,bar bistro 608,"430 N Midvale Blvd, Madison, WI 53705",430.0,53705.0,43.070632,-89.451384,1
43424,5knOqCWniwFbDlznijP3bQ,17503137,little caesars pizza,1334 W Main St,1334.0,53590.0,43.1794029,-89.2363971,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324,0
27877,fdX_eu-dCaKsDaK_itNIzQ,17502631,tutto pasta state street,305 State St,305.0,53703.0,43.0747684,-89.3904622,state street brats,"603 State St, Madison, WI 53703",603.0,53703.0,43.0747,-89.3955,0
18782,VozM1JCr5ymSambcvx0TAg,17502348,lulu's deli and restaurant,2524 University Ave,2524.0,53774.0,43.072576,-89.42972,lombardino's restaurant,"2500 University Ave, Madison, WI 53705",2500.0,53705.0,43.0722,-89.4288,0
61399,84WYW7OfV-IXUJk95EL5_Q,17503803,samba brazilian grill,"240 W Gilman St, Fl 2",240.0,53703.0,43.07546,-89.393063,banushi's bar and grill,"800 Nygaard St, Stoughton, WI 53589",800.0,53589.0,42.924931,-89.249767,0
55240,9WD2zF1sDf1kNj-1EnVDyg,17503565,world of beer,8225 Greenway Blvd,8225.0,53562.0,43.089859,-89.5236581,taste of sundance rooftop bar,"430 N. Midvale Blvd (Hilldale Mall), Madison, WI 53705",430.0,53705.0,43.070632,-89.451384,0
63152,DcdjPu2wFoMp-G3K7PnYqQ,17503871,anna's pizzeria,1609 W Main St,1609.0,53590.0,43.1778077,-89.2403448,aj's pizzeria and diner,"300 South Main St, Verona, WI 53593",300.0,53593.0,42.9880198,-89.5336701,0
24775,iy-t6CyVL2g38wPFY4ac4g,17502521,pizza hut,7440 Mineral Point Rd,7440.0,53717.0,43.061151,-89.512235,pizza hut,"7440 Mineral Point Rd, Madison, WI 53717",7440.0,53717.0,43.0608,-89.5111,1
19888,bjgffjRaxLvgh9CJq1xxVg,17502395,blue spoon cafe,"2831 Parmenter St, Ste 140",2831.0,53562.0,43.1054335,-89.5106336,mermaid cafe,"1929 Winnebago St, Madison, WI 53704",1929.0,53704.0,43.0912,-89.3556,0
37533,dh9tT-o7KliyiQKwQ_G2qg,17502966,silver eagle bar & grill,5805 Monona Dr,5805.0,53716.0,43.056329,-89.326148,snicks sportsmans bar llc,"4605 Monona Dr, Monona, WI 53716",4605.0,53716.0,43.0703,-89.3263,0
65861,RCfpKRSP5o04gdzy7Vhnqw,17503967,jodi's bar and grill,1821 Main St,1821.0,53528.0,43.1140164634,-89.6505199,varsity bar & grill,"1205 West Main Street, Sun Prairie, WI 53590",1205.0,53590.0,43.179549,-89.233203,0
71555,TLTawnc8rVosRV9z5-8oOw,17797204,charley's grilled subs,644 State St,644.0,53703.0,43.074897,-89.3959817,firehouse subs,"449 State St, Madison, WI 53703",449.0,53703.0,43.074475,-89.393396,0
7264,6x-G-PqJq67qi-7A9BTRsg,17501822,1855 saloon and grill,218 S. Main Street,218.0,53527.0,43.0756243,-89.1995036,black hawk tavern & grill,"200 S Main St, Fort Atkinson, WI 53538",200.0,53538.0,42.9268,-88.8372,0
4964,IXXERocY1bqGwRllcy8J2w,17501759,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,fall inn cafe,"722 S Main St, Fall River, WI 53932",722.0,53932.0,43.3804,-89.0613,0
25650,BXQKPvzAFDOOXDQzxIU6RA,17502540,fat sandwich company,555 State St,555.0,53703.0,43.0748766,-89.3953986,potbelly sandwich shop,"564 State St, Madison, WI 53703",564.0,53703.0,43.0749,-89.3948,0
22286,cFxGP_IC4REtJspMNQ3vLg,17502478,city bar,636 State St,636.0,53703.0,43.0748957,-89.3957596,pantheon bar,"316 State St, Madison, WI 53703",316.0,53703.0,43.0749,-89.3904,0
12469,9BeOKr8DGzDEmdoe-FzQbg,17502091,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,city bar,"636 State St, Madison, WI 53703",636.0,53703.0,43.0749,-89.3961,0
46575,2vDSveTk2Wyp7XoNHjK1yg,17503251,laz bistro and bar,419 E Main St,419.0,53589.0,42.9166406,-89.215992,canopy bar,"1212 Main St, Waterloo, WI 53594",1212.0,53594.0,43.1978,-88.9747,0
372,bjgffjRaxLvgh9CJq1xxVg,17501566,blue spoon cafe,"2831 Parmenter St, Ste 140",2831.0,53562.0,43.1054335,-89.5106336,buzz inn cafe,"207 W Main St, Barneveld, WI 53507",207.0,53507.0,43.0148,-89.8972,0
