ltable_business_id,rtable_id,business_id,name_x,neighborhood,address_x,city_x,state,postal_code,latitude_x,longitude_x,stars,review_count,is_open,attributes,categories,hours,type,R,apikey,id,name_y,url,location,switch_to_order_menu,cuisines,average_cost_for_two,price_range,currency,offers,thumb,user_rating,photos_url,menu_url,featured_image,has_online_delivery,is_delivering_now,deeplink,has_table_booking,events_url,establishment_types,address_y,locality,city_y,city_id,latitude_y,longitude_y,zipcode,country_id,locality_verbose
30s_GRHj2U8gTsSuhropaw,17502832,30s_GRHj2U8gTsSuhropaw,Cold Stone Creamery,,"1650 Deming Way, Suite 102",Middleton,WI,53562.0,43.0915445093,-89.5277496826,3.0,12,1,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'RestaurantsPriceRange2: 2', u'WheelchairAccessible: True', u'WiFi: no']","[u'Food', u'Ice Cream & Frozen Yogurt', u'Restaurants']","[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-22:0', u'Saturday 11:0-22:0', u'Sunday 11:0-21:0']",business,"OrderedDict([(u'res_id', 17502832)])",1719841032c7a280070d7a7a197fd150,17502832,Cold Stone Creamery,https://www.zomato.com/madison-wi/cold-stone-creamery-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1650 Deming Way # SUITE102, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0913000000'), (u'longitude', u'-89.5273000000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,Ice Cream,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'36')])",https://www.zomato.com/madison-wi/cold-stone-creamery-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/cold-stone-creamery-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502832,0,https://www.zomato.com/madison-wi/cold-stone-creamery-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1650 Deming Way # SUITE102, Middleton, WI 53562",Middleton,Madison,1264,43.0913,-89.5273,53562.0,216,"Middleton, Madison"
QAVeDSZsoViw8V2gAewfbg,17502834,QAVeDSZsoViw8V2gAewfbg,Cosi,,8310 Greenway Blvd,Middleton,WI,53562.0,43.0907846895,-89.5255461719,3.0,34,0,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Sandwiches']","[u'Monday 7:0-21:0', u'Tuesday 7:0-21:0', u'Wednesday 7:0-21:0', u'Thursday 7:0-21:0', u'Friday 7:0-21:0', u'Saturday 9:0-19:0', u'Sunday 9:0-19:0']",business,"OrderedDict([(u'res_id', 17502834)])",1719841032c7a280070d7a7a197fd150,17502834,Cosi,https://www.zomato.com/madison-wi/cosi-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'8310 Greenway Blvd Ste 106, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0903000000'), (u'longitude', u'-89.5250000000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,"Pizza, Sandwich",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.4'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'60')])",https://www.zomato.com/madison-wi/cosi-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/cosi-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502834,0,https://www.zomato.com/madison-wi/cosi-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"8310 Greenway Blvd Ste 106, Middleton, WI 53562",Middleton,Madison,1264,43.0903,-89.525,53562.0,216,"Middleton, Madison"
4Pn83EWDr16n6kU1O6u42g,17502836,4Pn83EWDr16n6kU1O6u42g,Cousins Subs,,8430 Old Sauk Rd,Madison,WI,53562.0,43.0798741425,-89.563016,3.0,4,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u'HasTV: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}""]","[u'Delis', u'Sandwiches', u'Restaurants']","[u'Monday 10:0-20:0', u'Tuesday 10:0-20:0', u'Wednesday 10:0-20:0', u'Thursday 10:0-20:0', u'Friday 10:0-20:0', u'Saturday 11:0-19:0', u'Sunday 11:0-16:0']",business,"OrderedDict([(u'res_id', 17502836)])",1719841032c7a280070d7a7a197fd150,17502836,Cousins Subs,https://www.zomato.com/madison-wi/cousins-subs-1-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'8430 Old Sauk Rd, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0748000000'), (u'longitude', u'-89.5382000000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,Sandwich,0,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.7'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'8')])",https://www.zomato.com/madison-wi/cousins-subs-1-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/cousins-subs-1-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502836,0,https://www.zomato.com/madison-wi/cousins-subs-1-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"8430 Old Sauk Rd, Middleton, WI 53562",Middleton,Madison,1264,43.0748,-89.5382,53562.0,216,"Middleton, Madison"
DstV9qkEFmCrB1Zf3Zqfhg,17502838,DstV9qkEFmCrB1Zf3Zqfhg,Culver's,,2906 Parmenter St,Middleton,WI,53562.0,43.1062742,-89.5113122,4.5,20,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Burgers', u'Ice Cream & Frozen Yogurt', u'Food']","[u'Monday 10:0-22:0', u'Tuesday 10:0-22:0', u'Wednesday 10:0-22:0', u'Thursday 10:0-22:0', u'Friday 10:0-22:0', u'Saturday 10:0-22:0', u'Sunday 10:0-22:0']",business,"OrderedDict([(u'res_id', 17502838)])",1719841032c7a280070d7a7a197fd150,17502838,Culver's,https://www.zomato.com/madison-wi/culvers-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'2906 W Beltline Hwy, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1068000000'), (u'longitude', u'-89.5107000000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,"American, Burger, Desserts",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.8'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'118')])",https://www.zomato.com/madison-wi/culvers-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/culvers-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502838,0,https://www.zomato.com/madison-wi/culvers-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"2906 W Beltline Hwy, Middleton, WI 53562",Middleton,Madison,1264,43.1068,-89.5107,53562.0,216,"Middleton, Madison"
hwiQp_Tkbyr8HasV8oUxvA,17502841,hwiQp_Tkbyr8HasV8oUxvA,Falbo Bros. Pizzeria,,3301 Parmenter St,Middleton,WI,53562.0,43.1105543572,-89.5092128239,3.5,26,1,"[u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Pizza', u'Restaurants']","[u'Monday 10:0-22:0', u'Tuesday 10:0-22:0', u'Wednesday 10:0-22:0', u'Thursday 10:0-22:0', u'Friday 10:0-23:0', u'Saturday 11:0-23:0', u'Sunday 14:0-22:0']",business,"OrderedDict([(u'res_id', 17502841)])",1719841032c7a280070d7a7a197fd150,17502841,Falbo Bros Pizzeria,https://www.zomato.com/madison-wi/falbo-bros-pizzeria-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'3301 Parmenter St, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1106707000'), (u'longitude', u'-89.5091031000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,Pizza,25,2,$,[],,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'44')])",https://www.zomato.com/madison-wi/falbo-bros-pizzeria-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/falbo-bros-pizzeria-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502841,0,https://www.zomato.com/madison-wi/falbo-bros-pizzeria-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"3301 Parmenter St, Middleton, WI 53562",Middleton,Madison,1264,43.1106707,-89.5091031,53562.0,216,"Middleton, Madison"
hFDC6D4Tea3badPl2d9KkA,17502842,hFDC6D4Tea3badPl2d9KkA,Falling Water Cafe,,"Marriott-Madison West, 1313 John Q Hammons Dr",Middleton,WI,53562.0,43.0875586,-89.5227535,2.5,6,1,[u'RestaurantsPriceRange2: 2'],"[u'American (New)', u'Restaurants', u'Hotels & Travel', u'Hotels', u'Event Planning & Services']",,business,"OrderedDict([(u'res_id', 17502842)])",1719841032c7a280070d7a7a197fd150,17502842,Falling Water Cafe,https://www.zomato.com/madison-wi/falling-water-cafe-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1313 John Q Hammons Dr, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0872000000'), (u'longitude', u'-89.5243000000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,American,0,1,$,[],,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'0')])",https://www.zomato.com/madison-wi/falling-water-cafe-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/falling-water-cafe-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502842,0,https://www.zomato.com/madison-wi/falling-water-cafe-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1313 John Q Hammons Dr, Middleton, WI 53562",Middleton,Madison,1264,43.0872,-89.5243,53562.0,216,"Middleton, Madison"
sGTMmemilgAl1tbP0aqc6w,17502843,sGTMmemilgAl1tbP0aqc6w,Fitzgerald's,,3112 Parmenter St,Middleton,WI,53562.0,43.108671,-89.510812,2.5,28,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Steakhouses', u'Restaurants']","[u'Tuesday 17:0-21:0', u'Wednesday 17:0-21:0', u'Thursday 17:0-21:0', u'Friday 16:30-21:30', u'Saturday 17:0-21:30', u'Sunday 16:30-20:30']",business,"OrderedDict([(u'res_id', 17502843)])",1719841032c7a280070d7a7a197fd150,17502843,Fitzgerald's of Middleton,https://www.zomato.com/madison-wi/fitzgeralds-of-middleton-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'3112 Parmenter St, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1083000000'), (u'longitude', u'-89.5104000000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,"Breakfast, Seafood, Steak",40,3,$,[],,"OrderedDict([(u'aggregate_rating', u'3.2'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'38')])",https://www.zomato.com/madison-wi/fitzgeralds-of-middleton-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/fitzgeralds-of-middleton-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502843,0,https://www.zomato.com/madison-wi/fitzgeralds-of-middleton-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"3112 Parmenter St, Middleton, WI 53562",Middleton,Madison,1264,43.1083,-89.5104,53562.0,216,"Middleton, Madison"
zv7ApWWtKbu1r_qNK4SFrg,17502844,zv7ApWWtKbu1r_qNK4SFrg,Gino's Italian Deli,,6509 Century Ave,Middleton,WI,53562.0,43.1038884255,-89.4917572933,4.5,7,1,"[u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True']","[u'Italian', u'Restaurants', u'Delis']",,business,"OrderedDict([(u'res_id', 17502844)])",1719841032c7a280070d7a7a197fd150,17502844,Gino's Italian Deli,https://www.zomato.com/madison-wi/ginos-italian-deli-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'6509 Century Ave, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1037530000'), (u'longitude', u'-89.4917320000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,"Italian, Sandwich",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.7'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'75')])",https://www.zomato.com/madison-wi/ginos-italian-deli-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/ginos-italian-deli-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502844,0,https://www.zomato.com/madison-wi/ginos-italian-deli-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"6509 Century Ave, Middleton, WI 53562",Middleton,Madison,1264,43.103753,-89.491732,53562.0,216,"Middleton, Madison"
-i_SmxvRpzybd9PG6qFMbg,17502846,-i_SmxvRpzybd9PG6qFMbg,Hardee's,,3311 W Beltline Hwy,Middleton,WI,53562.0,43.097234,-89.51658,4.5,7,1,"[u'Alcohol: none', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Restaurants', u'Breakfast & Brunch', u'American (Traditional)', u'Burgers', u'Fast Food']","[u'Monday 6:0-22:0', u'Tuesday 6:0-22:0', u'Wednesday 6:0-22:0', u'Thursday 6:0-22:0', u'Friday 6:0-23:0', u'Saturday 6:0-23:0', u'Sunday 7:0-22:0']",business,"OrderedDict([(u'res_id', 17502846)])",1719841032c7a280070d7a7a197fd150,17502846,Hardee's,https://www.zomato.com/madison-wi/hardees-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'3311 Parmenter St, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.1103000000'), (u'longitude', u'-89.5095000000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,Fast Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'2.4'), (u'rating_text', u'Poor'), (u'rating_color', u'FF7800'), (u'votes', u'14')])",https://www.zomato.com/madison-wi/hardees-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/hardees-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502846,0,https://www.zomato.com/madison-wi/hardees-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"3311 Parmenter St, Middleton, WI 53562",Middleton,Madison,1264,43.1103,-89.5095,53562.0,216,"Middleton, Madison"
GVZ2AxHFdGhbFyU-XByScg,17502847,GVZ2AxHFdGhbFyU-XByScg,Hody Bar & Grill,,1914 Aurora St,Middleton,WI,53562.0,43.0961397,-89.5131754,2.5,16,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'CoatCheck: False', u'GoodForDancing: True', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"", u'NoiseLevel: quiet', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: False', u'Smoking: outdoor', u'WheelchairAccessible: True', u'WiFi: free']","[u'Bars', u'Nightlife', u'Music Venues', u'American (Traditional)', u'Arts & Entertainment', u'Restaurants']","[u'Monday 8:0-2:0', u'Tuesday 8:0-2:0', u'Wednesday 8:0-2:0', u'Thursday 8:0-2:0', u'Friday 8:0-2:30', u'Saturday 8:0-2:30', u'Sunday 8:0-2:0']",business,"OrderedDict([(u'res_id', 17502847)])",1719841032c7a280070d7a7a197fd150,17502847,Hody Bar & Grill,https://www.zomato.com/madison-wi/hody-bar-grill-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'1914 Aurora St, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0961000000'), (u'longitude', u'-89.5130000000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,Bar Food,10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'3.1'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'22')])",https://www.zomato.com/madison-wi/hody-bar-grill-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/hody-bar-grill-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502847,0,https://www.zomato.com/madison-wi/hody-bar-grill-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"1914 Aurora St, Middleton, WI 53562",Middleton,Madison,1264,43.0961,-89.513,53562.0,216,"Middleton, Madison"
Ol4QM1QI5GlK36t2sGC7KA,17502848,Ol4QM1QI5GlK36t2sGC7KA,Hubbard Avenue Diner,,7445 Hubbard Ave,Middleton,WI,53562.0,43.0951779,-89.510672,3.5,188,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsCounterService: True', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}""]","[u'Restaurants', u'Diners', u'American (New)']","[u'Monday 7:0-21:0', u'Tuesday 7:0-21:0', u'Wednesday 7:0-21:0', u'Thursday 7:0-21:0', u'Friday 7:0-22:0', u'Saturday 7:30-22:0', u'Sunday 7:30-21:0']",business,"OrderedDict([(u'res_id', 17502848)])",1719841032c7a280070d7a7a197fd150,17502848,Hubbard Avenue Diner,https://www.zomato.com/madison-wi/hubbard-avenue-diner-middleton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"OrderedDict([(u'address', u'7445 Hubbard Ave, Middleton, WI 53562'), (u'locality', u'Middleton'), (u'city', u'Madison'), (u'city_id', 1264), (u'latitude', u'43.0950000000'), (u'longitude', u'-89.5098000000'), (u'zipcode', u'53562'), (u'country_id', 216), (u'locality_verbose', u'Middleton, Madison')])",0,"Breakfast, Desserts, Diner",10,1,$,[],,"OrderedDict([(u'aggregate_rating', u'4.2'), (u'rating_text', u'Very Good'), (u'rating_color', u'5BA829'), (u'votes', u'562')])",https://www.zomato.com/madison-wi/hubbard-avenue-diner-middleton/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/madison-wi/hubbard-avenue-diner-middleton/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,,0,0,zomato://restaurant/17502848,0,https://www.zomato.com/madison-wi/hubbard-avenue-diner-middleton/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,[],"7445 Hubbard Ave, Middleton, WI 53562",Middleton,Madison,1264,43.095,-89.5098,53562.0,216,"Middleton, Madison"
